date,province,country,lat,long,type,cases
10-04-2020,,United Kingdom,55.3781,-3.436,death,1152
11-04-2020,,United Kingdom,55.3781,-3.436,death,840
12-04-2020,,United Kingdom,55.3781,-3.436,death,686
13-04-2020,,United Kingdom,55.3781,-3.436,death,744
14-04-2020,,United Kingdom,55.3781,-3.436,death,1047
15-04-2020,,United Kingdom,55.3781,-3.436,death,842
16-04-2020,,United Kingdom,55.3781,-3.436,death,1029
17-04-2020,,United Kingdom,55.3781,-3.436,death,936
18-04-2020,,United Kingdom,55.3781,-3.436,death,1115
19-04-2020,,United Kingdom,55.3781,-3.436,death,498
20-04-2020,,United Kingdom,55.3781,-3.436,death,559
21-04-2020,,United Kingdom,55.3781,-3.436,death,1173
22-04-2020,,United Kingdom,55.3781,-3.436,death,837
23-04-2020,,United Kingdom,55.3781,-3.436,death,727
24-04-2020,,United Kingdom,55.3781,-3.436,death,1006
25-04-2020,,United Kingdom,55.3781,-3.436,death,843
26-04-2020,,United Kingdom,55.3781,-3.436,death,420
27-04-2020,,United Kingdom,55.3781,-3.436,death,338
28-04-2020,,United Kingdom,55.3781,-3.436,death,911
29-04-2020,,United Kingdom,55.3781,-3.436,death,795
30-04-2020,,United Kingdom,55.3781,-3.436,death,674
01-05-2020,,United Kingdom,55.3781,-3.436,death,740
02-05-2020,,United Kingdom,55.3781,-3.436,death,621
03-05-2020,,United Kingdom,55.3781,-3.436,death,315
04-05-2020,,United Kingdom,55.3781,-3.436,death,288
05-05-2020,,United Kingdom,55.3781,-3.436,death,694
06-05-2020,,United Kingdom,55.3781,-3.436,death,652
07-05-2020,,United Kingdom,55.3781,-3.436,death,540
08-05-2020,,United Kingdom,55.3781,-3.436,death,627
09-05-2020,,United Kingdom,55.3781,-3.436,death,345
10-05-2020,,United Kingdom,55.3781,-3.436,death,269
11-05-2020,,United Kingdom,55.3781,-3.436,death,211
12-05-2020,,United Kingdom,55.3781,-3.436,death,630
13-05-2020,,United Kingdom,55.3781,-3.436,death,496
14-05-2020,,United Kingdom,55.3781,-3.436,death,428
15-05-2020,,United Kingdom,55.3781,-3.436,death,384
16-05-2020,,United Kingdom,55.3781,-3.436,death,480
17-05-2020,,United Kingdom,55.3781,-3.436,death,170
18-05-2020,,United Kingdom,55.3781,-3.436,death,160
19-05-2020,,United Kingdom,55.3781,-3.436,death,548
20-05-2020,,United Kingdom,55.3781,-3.436,death,369
21-05-2020,,United Kingdom,55.3781,-3.436,death,338
22-05-2020,,United Kingdom,55.3781,-3.436,death,358
23-05-2020,,United Kingdom,55.3781,-3.436,death,283
24-05-2020,,United Kingdom,55.3781,-3.436,death,441
25-05-2020,,United Kingdom,55.3781,-3.436,death,122
26-05-2020,,United Kingdom,55.3781,-3.436,death,136
27-05-2020,,United Kingdom,55.3781,-3.436,death,443
28-05-2020,,United Kingdom,55.3781,-3.436,death,416
29-05-2020,,United Kingdom,55.3781,-3.436,death,373
30-05-2020,,United Kingdom,55.3781,-3.436,death,230
31-05-2020,,United Kingdom,55.3781,-3.436,death,115
01-06-2020,,United Kingdom,55.3781,-3.436,death,111
02-06-2020,,United Kingdom,55.3781,-3.436,death,326
03-06-2020,,United Kingdom,55.3781,-3.436,death,365
04-06-2020,,United Kingdom,55.3781,-3.436,death,177
05-06-2020,,United Kingdom,55.3781,-3.436,death,358
06-06-2020,,United Kingdom,55.3781,-3.436,death,207
07-06-2020,,United Kingdom,55.3781,-3.436,death,77
08-06-2020,,United Kingdom,55.3781,-3.436,death,55
09-06-2020,,United Kingdom,55.3781,-3.436,death,289
10-06-2020,,United Kingdom,55.3781,-3.436,death,250
11-06-2020,,United Kingdom,55.3781,-3.436,death,152
12-06-2020,,United Kingdom,55.3781,-3.436,death,204
13-06-2020,,United Kingdom,55.3781,-3.436,death,183
14-06-2020,,United Kingdom,55.3781,-3.436,death,36
15-06-2020,,United Kingdom,55.3781,-3.436,death,38
16-06-2020,,United Kingdom,55.3781,-3.436,death,236
17-06-2020,,United Kingdom,55.3781,-3.436,death,184
18-06-2020,,United Kingdom,55.3781,-3.436,death,137
19-06-2020,,United Kingdom,55.3781,-3.436,death,173
20-06-2020,,United Kingdom,55.3781,-3.436,death,130
21-06-2020,,United Kingdom,55.3781,-3.436,death,43
22-06-2020,,United Kingdom,55.3781,-3.436,death,15
23-06-2020,,United Kingdom,55.3781,-3.436,death,171
24-06-2020,,United Kingdom,55.3781,-3.436,death,154
25-06-2020,,United Kingdom,55.3781,-3.436,death,149
26-06-2020,,United Kingdom,55.3781,-3.436,death,184
27-06-2020,,United Kingdom,55.3781,-3.436,death,100
28-06-2020,,United Kingdom,55.3781,-3.436,death,36
29-06-2020,,United Kingdom,55.3781,-3.436,death,25
30-06-2020,,United Kingdom,55.3781,-3.436,death,155
01-07-2020,,United Kingdom,55.3781,-3.436,death,176
02-07-2020,,United Kingdom,55.3781,-3.436,death,89
03-07-2020,,United Kingdom,55.3781,-3.436,death,136
04-07-2020,,United Kingdom,55.3781,-3.436,death,67
05-07-2020,,United Kingdom,55.3781,-3.436,death,22
06-07-2020,,United Kingdom,55.3781,-3.436,death,16
07-07-2020,,United Kingdom,55.3781,-3.436,death,155
08-07-2020,,United Kingdom,55.3781,-3.436,death,126
09-07-2020,,United Kingdom,55.3781,-3.436,death,85
10-07-2020,,United Kingdom,55.3781,-3.436,death,48
11-07-2020,,United Kingdom,55.3781,-3.436,death,148
12-07-2020,,United Kingdom,55.3781,-3.436,death,21
13-07-2020,,United Kingdom,55.3781,-3.436,death,11
14-07-2020,,United Kingdom,55.3781,-3.436,death,138
15-07-2020,,United Kingdom,55.3781,-3.436,death,85
16-07-2020,,United Kingdom,55.3781,-3.436,death,66
17-07-2020,,United Kingdom,55.3781,-3.436,death,114
18-07-2020,,United Kingdom,55.3781,-3.436,death,40
19-07-2020,,United Kingdom,55.3781,-3.436,death,27
20-07-2020,,United Kingdom,55.3781,-3.436,death,12
21-07-2020,,United Kingdom,55.3781,-3.436,death,110
22-07-2020,,United Kingdom,55.3781,-3.436,death,79
23-07-2020,,United Kingdom,55.3781,-3.436,death,53
24-07-2020,,United Kingdom,55.3781,-3.436,death,123
25-07-2020,,United Kingdom,55.3781,-3.436,death,61
26-07-2020,,United Kingdom,55.3781,-3.436,death,14
27-07-2020,,United Kingdom,55.3781,-3.436,death,7
22-01-2020,,Uruguay,-32.5228,-55.7658,death,0
23-01-2020,,Uruguay,-32.5228,-55.7658,death,0
24-01-2020,,Uruguay,-32.5228,-55.7658,death,0
25-01-2020,,Uruguay,-32.5228,-55.7658,death,0
26-01-2020,,Uruguay,-32.5228,-55.7658,death,0
27-01-2020,,Uruguay,-32.5228,-55.7658,death,0
28-01-2020,,Uruguay,-32.5228,-55.7658,death,0
29-01-2020,,Uruguay,-32.5228,-55.7658,death,0
30-01-2020,,Uruguay,-32.5228,-55.7658,death,0
31-01-2020,,Uruguay,-32.5228,-55.7658,death,0
01-02-2020,,Uruguay,-32.5228,-55.7658,death,0
02-02-2020,,Uruguay,-32.5228,-55.7658,death,0
03-02-2020,,Uruguay,-32.5228,-55.7658,death,0
04-02-2020,,Uruguay,-32.5228,-55.7658,death,0
05-02-2020,,Uruguay,-32.5228,-55.7658,death,0
06-02-2020,,Uruguay,-32.5228,-55.7658,death,0
07-02-2020,,Uruguay,-32.5228,-55.7658,death,0
08-02-2020,,Uruguay,-32.5228,-55.7658,death,0
09-02-2020,,Uruguay,-32.5228,-55.7658,death,0
10-02-2020,,Uruguay,-32.5228,-55.7658,death,0
11-02-2020,,Uruguay,-32.5228,-55.7658,death,0
12-02-2020,,Uruguay,-32.5228,-55.7658,death,0
13-02-2020,,Uruguay,-32.5228,-55.7658,death,0
14-02-2020,,Uruguay,-32.5228,-55.7658,death,0
15-02-2020,,Uruguay,-32.5228,-55.7658,death,0
16-02-2020,,Uruguay,-32.5228,-55.7658,death,0
17-02-2020,,Uruguay,-32.5228,-55.7658,death,0
18-02-2020,,Uruguay,-32.5228,-55.7658,death,0
19-02-2020,,Uruguay,-32.5228,-55.7658,death,0
20-02-2020,,Uruguay,-32.5228,-55.7658,death,0
21-02-2020,,Uruguay,-32.5228,-55.7658,death,0
22-02-2020,,Uruguay,-32.5228,-55.7658,death,0
23-02-2020,,Uruguay,-32.5228,-55.7658,death,0
24-02-2020,,Uruguay,-32.5228,-55.7658,death,0
25-02-2020,,Uruguay,-32.5228,-55.7658,death,0
26-02-2020,,Uruguay,-32.5228,-55.7658,death,0
27-02-2020,,Uruguay,-32.5228,-55.7658,death,0
28-02-2020,,Uruguay,-32.5228,-55.7658,death,0
29-02-2020,,Uruguay,-32.5228,-55.7658,death,0
01-03-2020,,Uruguay,-32.5228,-55.7658,death,0
02-03-2020,,Uruguay,-32.5228,-55.7658,death,0
03-03-2020,,Uruguay,-32.5228,-55.7658,death,0
04-03-2020,,Uruguay,-32.5228,-55.7658,death,0
05-03-2020,,Uruguay,-32.5228,-55.7658,death,0
06-03-2020,,Uruguay,-32.5228,-55.7658,death,0
07-03-2020,,Uruguay,-32.5228,-55.7658,death,0
08-03-2020,,Uruguay,-32.5228,-55.7658,death,0
09-03-2020,,Uruguay,-32.5228,-55.7658,death,0
10-03-2020,,Uruguay,-32.5228,-55.7658,death,0
11-03-2020,,Uruguay,-32.5228,-55.7658,death,0
12-03-2020,,Uruguay,-32.5228,-55.7658,death,0
13-03-2020,,Uruguay,-32.5228,-55.7658,death,0
14-03-2020,,Uruguay,-32.5228,-55.7658,death,0
15-03-2020,,Uruguay,-32.5228,-55.7658,death,0
16-03-2020,,Uruguay,-32.5228,-55.7658,death,0
17-03-2020,,Uruguay,-32.5228,-55.7658,death,0
18-03-2020,,Uruguay,-32.5228,-55.7658,death,0
19-03-2020,,Uruguay,-32.5228,-55.7658,death,0
20-03-2020,,Uruguay,-32.5228,-55.7658,death,0
21-03-2020,,Uruguay,-32.5228,-55.7658,death,0
22-03-2020,,Uruguay,-32.5228,-55.7658,death,0
23-03-2020,,Uruguay,-32.5228,-55.7658,death,0
24-03-2020,,Uruguay,-32.5228,-55.7658,death,0
25-03-2020,,Uruguay,-32.5228,-55.7658,death,0
26-03-2020,,Uruguay,-32.5228,-55.7658,death,0
27-03-2020,,Uruguay,-32.5228,-55.7658,death,0
28-03-2020,,Uruguay,-32.5228,-55.7658,death,1
29-03-2020,,Uruguay,-32.5228,-55.7658,death,0
30-03-2020,,Uruguay,-32.5228,-55.7658,death,0
31-03-2020,,Uruguay,-32.5228,-55.7658,death,0
01-04-2020,,Uruguay,-32.5228,-55.7658,death,1
02-04-2020,,Uruguay,-32.5228,-55.7658,death,2
03-04-2020,,Uruguay,-32.5228,-55.7658,death,0
04-04-2020,,Uruguay,-32.5228,-55.7658,death,1
05-04-2020,,Uruguay,-32.5228,-55.7658,death,1
06-04-2020,,Uruguay,-32.5228,-55.7658,death,0
07-04-2020,,Uruguay,-32.5228,-55.7658,death,1
08-04-2020,,Uruguay,-32.5228,-55.7658,death,0
09-04-2020,,Uruguay,-32.5228,-55.7658,death,0
10-04-2020,,Uruguay,-32.5228,-55.7658,death,0
11-04-2020,,Uruguay,-32.5228,-55.7658,death,0
12-04-2020,,Uruguay,-32.5228,-55.7658,death,0
13-04-2020,,Uruguay,-32.5228,-55.7658,death,1
14-04-2020,,Uruguay,-32.5228,-55.7658,death,0
15-04-2020,,Uruguay,-32.5228,-55.7658,death,1
16-04-2020,,Uruguay,-32.5228,-55.7658,death,0
17-04-2020,,Uruguay,-32.5228,-55.7658,death,0
18-04-2020,,Uruguay,-32.5228,-55.7658,death,0
19-04-2020,,Uruguay,-32.5228,-55.7658,death,1
20-04-2020,,Uruguay,-32.5228,-55.7658,death,0
21-04-2020,,Uruguay,-32.5228,-55.7658,death,2
22-04-2020,,Uruguay,-32.5228,-55.7658,death,0
23-04-2020,,Uruguay,-32.5228,-55.7658,death,0
24-04-2020,,Uruguay,-32.5228,-55.7658,death,0
25-04-2020,,Uruguay,-32.5228,-55.7658,death,2
26-04-2020,,Uruguay,-32.5228,-55.7658,death,1
27-04-2020,,Uruguay,-32.5228,-55.7658,death,0
28-04-2020,,Uruguay,-32.5228,-55.7658,death,0
29-04-2020,,Uruguay,-32.5228,-55.7658,death,0
30-04-2020,,Uruguay,-32.5228,-55.7658,death,2
01-05-2020,,Uruguay,-32.5228,-55.7658,death,0
02-05-2020,,Uruguay,-32.5228,-55.7658,death,0
03-05-2020,,Uruguay,-32.5228,-55.7658,death,0
04-05-2020,,Uruguay,-32.5228,-55.7658,death,0
05-05-2020,,Uruguay,-32.5228,-55.7658,death,0
06-05-2020,,Uruguay,-32.5228,-55.7658,death,0
07-05-2020,,Uruguay,-32.5228,-55.7658,death,0
08-05-2020,,Uruguay,-32.5228,-55.7658,death,1
09-05-2020,,Uruguay,-32.5228,-55.7658,death,0
10-05-2020,,Uruguay,-32.5228,-55.7658,death,1
11-05-2020,,Uruguay,-32.5228,-55.7658,death,0
12-05-2020,,Uruguay,-32.5228,-55.7658,death,0
13-05-2020,,Uruguay,-32.5228,-55.7658,death,0
14-05-2020,,Uruguay,-32.5228,-55.7658,death,0
15-05-2020,,Uruguay,-32.5228,-55.7658,death,0
16-05-2020,,Uruguay,-32.5228,-55.7658,death,0
17-05-2020,,Uruguay,-32.5228,-55.7658,death,1
18-05-2020,,Uruguay,-32.5228,-55.7658,death,0
19-05-2020,,Uruguay,-32.5228,-55.7658,death,0
20-05-2020,,Uruguay,-32.5228,-55.7658,death,0
21-05-2020,,Uruguay,-32.5228,-55.7658,death,0
22-05-2020,,Uruguay,-32.5228,-55.7658,death,0
23-05-2020,,Uruguay,-32.5228,-55.7658,death,2
24-05-2020,,Uruguay,-32.5228,-55.7658,death,0
25-05-2020,,Uruguay,-32.5228,-55.7658,death,0
26-05-2020,,Uruguay,-32.5228,-55.7658,death,0
27-05-2020,,Uruguay,-32.5228,-55.7658,death,0
28-05-2020,,Uruguay,-32.5228,-55.7658,death,0
29-05-2020,,Uruguay,-32.5228,-55.7658,death,0
30-05-2020,,Uruguay,-32.5228,-55.7658,death,0
31-05-2020,,Uruguay,-32.5228,-55.7658,death,0
01-06-2020,,Uruguay,-32.5228,-55.7658,death,1
02-06-2020,,Uruguay,-32.5228,-55.7658,death,0
03-06-2020,,Uruguay,-32.5228,-55.7658,death,0
04-06-2020,,Uruguay,-32.5228,-55.7658,death,0
05-06-2020,,Uruguay,-32.5228,-55.7658,death,0
06-06-2020,,Uruguay,-32.5228,-55.7658,death,0
07-06-2020,,Uruguay,-32.5228,-55.7658,death,0
08-06-2020,,Uruguay,-32.5228,-55.7658,death,0
09-06-2020,,Uruguay,-32.5228,-55.7658,death,0
10-06-2020,,Uruguay,-32.5228,-55.7658,death,0
11-06-2020,,Uruguay,-32.5228,-55.7658,death,0
12-06-2020,,Uruguay,-32.5228,-55.7658,death,0
13-06-2020,,Uruguay,-32.5228,-55.7658,death,0
14-06-2020,,Uruguay,-32.5228,-55.7658,death,0
15-06-2020,,Uruguay,-32.5228,-55.7658,death,0
16-06-2020,,Uruguay,-32.5228,-55.7658,death,1
17-06-2020,,Uruguay,-32.5228,-55.7658,death,0
18-06-2020,,Uruguay,-32.5228,-55.7658,death,0
19-06-2020,,Uruguay,-32.5228,-55.7658,death,0
20-06-2020,,Uruguay,-32.5228,-55.7658,death,1
21-06-2020,,Uruguay,-32.5228,-55.7658,death,0
22-06-2020,,Uruguay,-32.5228,-55.7658,death,0
23-06-2020,,Uruguay,-32.5228,-55.7658,death,0
24-06-2020,,Uruguay,-32.5228,-55.7658,death,1
25-06-2020,,Uruguay,-32.5228,-55.7658,death,0
26-06-2020,,Uruguay,-32.5228,-55.7658,death,0
27-06-2020,,Uruguay,-32.5228,-55.7658,death,0
28-06-2020,,Uruguay,-32.5228,-55.7658,death,1
29-06-2020,,Uruguay,-32.5228,-55.7658,death,0
30-06-2020,,Uruguay,-32.5228,-55.7658,death,0
01-07-2020,,Uruguay,-32.5228,-55.7658,death,1
02-07-2020,,Uruguay,-32.5228,-55.7658,death,0
03-07-2020,,Uruguay,-32.5228,-55.7658,death,0
04-07-2020,,Uruguay,-32.5228,-55.7658,death,0
05-07-2020,,Uruguay,-32.5228,-55.7658,death,0
06-07-2020,,Uruguay,-32.5228,-55.7658,death,1
07-07-2020,,Uruguay,-32.5228,-55.7658,death,0
08-07-2020,,Uruguay,-32.5228,-55.7658,death,0
09-07-2020,,Uruguay,-32.5228,-55.7658,death,0
10-07-2020,,Uruguay,-32.5228,-55.7658,death,0
11-07-2020,,Uruguay,-32.5228,-55.7658,death,1
12-07-2020,,Uruguay,-32.5228,-55.7658,death,1
13-07-2020,,Uruguay,-32.5228,-55.7658,death,0
14-07-2020,,Uruguay,-32.5228,-55.7658,death,0
15-07-2020,,Uruguay,-32.5228,-55.7658,death,0
16-07-2020,,Uruguay,-32.5228,-55.7658,death,1
17-07-2020,,Uruguay,-32.5228,-55.7658,death,0
18-07-2020,,Uruguay,-32.5228,-55.7658,death,1
19-07-2020,,Uruguay,-32.5228,-55.7658,death,0
20-07-2020,,Uruguay,-32.5228,-55.7658,death,0
21-07-2020,,Uruguay,-32.5228,-55.7658,death,0
22-07-2020,,Uruguay,-32.5228,-55.7658,death,1
23-07-2020,,Uruguay,-32.5228,-55.7658,death,0
24-07-2020,,Uruguay,-32.5228,-55.7658,death,0
25-07-2020,,Uruguay,-32.5228,-55.7658,death,0
26-07-2020,,Uruguay,-32.5228,-55.7658,death,0
27-07-2020,,Uruguay,-32.5228,-55.7658,death,1
22-01-2020,,US,40,-100,death,0
23-01-2020,,US,40,-100,death,0
24-01-2020,,US,40,-100,death,0
25-01-2020,,US,40,-100,death,0
26-01-2020,,US,40,-100,death,0
27-01-2020,,US,40,-100,death,0
28-01-2020,,US,40,-100,death,0
29-01-2020,,US,40,-100,death,0
30-01-2020,,US,40,-100,death,0
31-01-2020,,US,40,-100,death,0
01-02-2020,,US,40,-100,death,0
02-02-2020,,US,40,-100,death,0
03-02-2020,,US,40,-100,death,0
04-02-2020,,US,40,-100,death,0
05-02-2020,,US,40,-100,death,0
06-02-2020,,US,40,-100,death,0
07-02-2020,,US,40,-100,death,0
08-02-2020,,US,40,-100,death,0
09-02-2020,,US,40,-100,death,0
10-02-2020,,US,40,-100,death,0
11-02-2020,,US,40,-100,death,0
12-02-2020,,US,40,-100,death,0
13-02-2020,,US,40,-100,death,0
14-02-2020,,US,40,-100,death,0
15-02-2020,,US,40,-100,death,0
16-02-2020,,US,40,-100,death,0
17-02-2020,,US,40,-100,death,0
18-02-2020,,US,40,-100,death,0
19-02-2020,,US,40,-100,death,0
20-02-2020,,US,40,-100,death,0
21-02-2020,,US,40,-100,death,0
22-02-2020,,US,40,-100,death,0
23-02-2020,,US,40,-100,death,0
24-02-2020,,US,40,-100,death,0
25-02-2020,,US,40,-100,death,0
26-02-2020,,US,40,-100,death,0
27-02-2020,,US,40,-100,death,0
28-02-2020,,US,40,-100,death,0
29-02-2020,,US,40,-100,death,1
01-03-2020,,US,40,-100,death,0
02-03-2020,,US,40,-100,death,5
03-03-2020,,US,40,-100,death,1
04-03-2020,,US,40,-100,death,4
05-03-2020,,US,40,-100,death,1
06-03-2020,,US,40,-100,death,2
07-03-2020,,US,40,-100,death,3
08-03-2020,,US,40,-100,death,4
09-03-2020,,US,40,-100,death,1
10-03-2020,,US,40,-100,death,6
11-03-2020,,US,40,-100,death,5
12-03-2020,,US,40,-100,death,10
13-03-2020,,US,40,-100,death,9
14-03-2020,,US,40,-100,death,6
15-03-2020,,US,40,-100,death,12
16-03-2020,,US,40,-100,death,27
17-03-2020,,US,40,-100,death,34
18-03-2020,,US,40,-100,death,57
19-03-2020,,US,40,-100,death,77
20-03-2020,,US,40,-100,death,97
21-03-2020,,US,40,-100,death,94
22-03-2020,,US,40,-100,death,145
23-03-2020,,US,40,-100,death,183
24-03-2020,,US,40,-100,death,237
25-03-2020,,US,40,-100,death,312
26-03-2020,,US,40,-100,death,413
27-03-2020,,US,40,-100,death,554
28-03-2020,,US,40,-100,death,634
29-03-2020,,US,40,-100,death,627
30-03-2020,,US,40,-100,death,820
31-03-2020,,US,40,-100,death,1224
01-04-2020,,US,40,-100,death,1241
02-04-2020,,US,40,-100,death,1586
03-04-2020,,US,40,-100,death,1315
04-04-2020,,US,40,-100,death,1284
05-04-2020,,US,40,-100,death,1439
06-04-2020,,US,40,-100,death,1668
07-04-2020,,US,40,-100,death,2309
08-04-2020,,US,40,-100,death,2116
09-04-2020,,US,40,-100,death,2075
10-04-2020,,US,40,-100,death,2093
11-04-2020,,US,40,-100,death,2046
12-04-2020,,US,40,-100,death,1771
13-04-2020,,US,40,-100,death,1828
14-04-2020,,US,40,-100,death,2404
15-04-2020,,US,40,-100,death,2549
16-04-2020,,US,40,-100,death,2113
17-04-2020,,US,40,-100,death,2614
18-04-2020,,US,40,-100,death,2386
19-04-2020,,US,40,-100,death,1229
20-04-2020,,US,40,-100,death,1795
21-04-2020,,US,40,-100,death,2457
22-04-2020,,US,40,-100,death,2389
23-04-2020,,US,40,-100,death,2437
24-04-2020,,US,40,-100,death,2118
25-04-2020,,US,40,-100,death,1650
26-04-2020,,US,40,-100,death,1293
27-04-2020,,US,40,-100,death,1425
28-04-2020,,US,40,-100,death,2219
29-04-2020,,US,40,-100,death,2506
30-04-2020,,US,40,-100,death,2296
01-05-2020,,US,40,-100,death,1869
02-05-2020,,US,40,-100,death,1556
03-05-2020,,US,40,-100,death,1096
04-05-2020,,US,40,-100,death,1309
05-05-2020,,US,40,-100,death,2307
06-05-2020,,US,40,-100,death,2458
07-05-2020,,US,40,-100,death,1919
08-05-2020,,US,40,-100,death,1727
09-05-2020,,US,40,-100,death,1479
10-05-2020,,US,40,-100,death,879
11-05-2020,,US,40,-100,death,1013
12-05-2020,,US,40,-100,death,1615
13-05-2020,,US,40,-100,death,1751
14-05-2020,,US,40,-100,death,1774
15-05-2020,,US,40,-100,death,1661
16-05-2020,,US,40,-100,death,1223
17-05-2020,,US,40,-100,death,752
18-05-2020,,US,40,-100,death,770
19-05-2020,,US,40,-100,death,1551
20-05-2020,,US,40,-100,death,1568
21-05-2020,,US,40,-100,death,1223
22-05-2020,,US,40,-100,death,1269
23-05-2020,,US,40,-100,death,1121
24-05-2020,,US,40,-100,death,608
25-05-2020,,US,40,-100,death,513
26-05-2020,,US,40,-100,death,685
27-05-2020,,US,40,-100,death,1509
28-05-2020,,US,40,-100,death,1182
29-05-2020,,US,40,-100,death,1166
30-05-2020,,US,40,-100,death,969
31-05-2020,,US,40,-100,death,586
01-06-2020,,US,40,-100,death,772
02-06-2020,,US,40,-100,death,1033
03-06-2020,,US,40,-100,death,990
04-06-2020,,US,40,-100,death,1009
05-06-2020,,US,40,-100,death,970
06-06-2020,,US,40,-100,death,680
07-06-2020,,US,40,-100,death,451
08-06-2020,,US,40,-100,death,505
09-06-2020,,US,40,-100,death,940
10-06-2020,,US,40,-100,death,917
11-06-2020,,US,40,-100,death,881
12-06-2020,,US,40,-100,death,822
13-06-2020,,US,40,-100,death,750
14-06-2020,,US,40,-100,death,298
15-06-2020,,US,40,-100,death,391
16-06-2020,,US,40,-100,death,839
17-06-2020,,US,40,-100,death,751
18-06-2020,,US,40,-100,death,704
19-06-2020,,US,40,-100,death,672
20-06-2020,,US,40,-100,death,610
21-06-2020,,US,40,-100,death,255
22-06-2020,,US,40,-100,death,406
23-06-2020,,US,40,-100,death,837
24-06-2020,,US,40,-100,death,757
25-06-2020,,US,40,-100,death,2422
26-06-2020,,US,40,-100,death,605
27-06-2020,,US,40,-100,death,489
28-06-2020,,US,40,-100,death,241
29-06-2020,,US,40,-100,death,350
30-06-2020,,US,40,-100,death,721
01-07-2020,,US,40,-100,death,673
02-07-2020,,US,40,-100,death,698
03-07-2020,,US,40,-100,death,639
04-07-2020,,US,40,-100,death,247
05-07-2020,,US,40,-100,death,271
06-07-2020,,US,40,-100,death,325
07-07-2020,,US,40,-100,death,1195
08-07-2020,,US,40,-100,death,820
09-07-2020,,US,40,-100,death,990
10-07-2020,,US,40,-100,death,811
11-07-2020,,US,40,-100,death,676
12-07-2020,,US,40,-100,death,428
13-07-2020,,US,40,-100,death,361
14-07-2020,,US,40,-100,death,900
15-07-2020,,US,40,-100,death,949
16-07-2020,,US,40,-100,death,943
17-07-2020,,US,40,-100,death,908
18-07-2020,,US,40,-100,death,853
19-07-2020,,US,40,-100,death,415
20-07-2020,,US,40,-100,death,491
21-07-2020,,US,40,-100,death,1096
22-07-2020,,US,40,-100,death,1195
23-07-2020,,US,40,-100,death,1114
24-07-2020,,US,40,-100,death,1130
25-07-2020,,US,40,-100,death,905
26-07-2020,,US,40,-100,death,470
27-07-2020,,US,40,-100,death,1076
22-01-2020,,Uzbekistan,41.377491,64.585262,death,0
23-01-2020,,Uzbekistan,41.377491,64.585262,death,0
24-01-2020,,Uzbekistan,41.377491,64.585262,death,0
25-01-2020,,Uzbekistan,41.377491,64.585262,death,0
26-01-2020,,Uzbekistan,41.377491,64.585262,death,0
27-01-2020,,Uzbekistan,41.377491,64.585262,death,0
28-01-2020,,Uzbekistan,41.377491,64.585262,death,0
29-01-2020,,Uzbekistan,41.377491,64.585262,death,0
30-01-2020,,Uzbekistan,41.377491,64.585262,death,0
31-01-2020,,Uzbekistan,41.377491,64.585262,death,0
01-02-2020,,Uzbekistan,41.377491,64.585262,death,0
02-02-2020,,Uzbekistan,41.377491,64.585262,death,0
03-02-2020,,Uzbekistan,41.377491,64.585262,death,0
04-02-2020,,Uzbekistan,41.377491,64.585262,death,0
05-02-2020,,Uzbekistan,41.377491,64.585262,death,0
06-02-2020,,Uzbekistan,41.377491,64.585262,death,0
07-02-2020,,Uzbekistan,41.377491,64.585262,death,0
08-02-2020,,Uzbekistan,41.377491,64.585262,death,0
09-02-2020,,Uzbekistan,41.377491,64.585262,death,0
10-02-2020,,Uzbekistan,41.377491,64.585262,death,0
11-02-2020,,Uzbekistan,41.377491,64.585262,death,0
12-02-2020,,Uzbekistan,41.377491,64.585262,death,0
13-02-2020,,Uzbekistan,41.377491,64.585262,death,0
14-02-2020,,Uzbekistan,41.377491,64.585262,death,0
15-02-2020,,Uzbekistan,41.377491,64.585262,death,0
16-02-2020,,Uzbekistan,41.377491,64.585262,death,0
17-02-2020,,Uzbekistan,41.377491,64.585262,death,0
18-02-2020,,Uzbekistan,41.377491,64.585262,death,0
19-02-2020,,Uzbekistan,41.377491,64.585262,death,0
20-02-2020,,Uzbekistan,41.377491,64.585262,death,0
21-02-2020,,Uzbekistan,41.377491,64.585262,death,0
22-02-2020,,Uzbekistan,41.377491,64.585262,death,0
23-02-2020,,Uzbekistan,41.377491,64.585262,death,0
24-02-2020,,Uzbekistan,41.377491,64.585262,death,0
25-02-2020,,Uzbekistan,41.377491,64.585262,death,0
26-02-2020,,Uzbekistan,41.377491,64.585262,death,0
27-02-2020,,Uzbekistan,41.377491,64.585262,death,0
28-02-2020,,Uzbekistan,41.377491,64.585262,death,0
29-02-2020,,Uzbekistan,41.377491,64.585262,death,0
01-03-2020,,Uzbekistan,41.377491,64.585262,death,0
02-03-2020,,Uzbekistan,41.377491,64.585262,death,0
03-03-2020,,Uzbekistan,41.377491,64.585262,death,0
04-03-2020,,Uzbekistan,41.377491,64.585262,death,0
05-03-2020,,Uzbekistan,41.377491,64.585262,death,0
06-03-2020,,Uzbekistan,41.377491,64.585262,death,0
07-03-2020,,Uzbekistan,41.377491,64.585262,death,0
08-03-2020,,Uzbekistan,41.377491,64.585262,death,0
09-03-2020,,Uzbekistan,41.377491,64.585262,death,0
10-03-2020,,Uzbekistan,41.377491,64.585262,death,0
11-03-2020,,Uzbekistan,41.377491,64.585262,death,0
12-03-2020,,Uzbekistan,41.377491,64.585262,death,0
